id,질문제목,질문본문,작성일자,조회수,답변본문1,답변자계급1,답변자채택답변수1,활동분야1_1,순위1_1,활동분야1_2,순위1_2,활동분야1_3,순위1_3,채택여부1,채택여부2,채택여부3,링크,카테고리,tags,답변본문2,답변자계급2,답변자채택답변수2,답변본문3,답변자계급3,답변자채택답변수3,활동분야3_1,순위3_1,활동분야3_2,활동분야3_3,활동분야2_1,순위2_1,활동분야2_2,순위2_2,활동분야2_3,순위2_3,순위3_2,순위3_3,labels
3462.0,1가구2주택 양도관련,안녕하세요현재 1가구 2주택자입니다1. 2017년 11월 매입한 아파트에 실거주 중입니다2. 2020년 4월에 매입한 아파트는 현재 전세놓고 있는 중입니다이럴경우 2017년 매입한 거주중인 아파트를 먼저 매도하면 양도세는 어떡해 되는지요?뒤에 매입한 아파트 구입일로 부터 3년내에 기존 1주택 비과세라는 얘기 맞는 건가요?먼저 구입한 아파트는 차액 발생하고 .나중에 구입한 아파트는 매도시 차액 없는 그런 상황입니다여기는 지방 소도시 입니다,2021.01.29,26.0, 2017년 매입한 거주중인 아파트를 2020년 4월에 매입한 아파트 구입일로 부터 3년내에 매도하시면 비과세입니다.?? ,태양신,5981.0,지식재산권,3.0,부동산,63.0,일본,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380395839,매매,[], 안녕하세요~! 질문자님에게 아래와 같은 글이 도움이 될까 하여 1가구 2주택 총정리글 첨부해 두고 가겠습니다!참고하셔서 질문자님에게 조금이라도 도움이 되셨으면 합니다!^^앞으로도 항상 행복하고 좋은 일들만 가득하시길 바랍니다!!▼1가구 2주택 관련글 바로가기 ,초인,,,,,,,,,,,,,,,,,"['매매', '세무']"
2884.0,양도세 비과세 여부 확인 및 미대상일시 중과세 및 대략적 납부세금 질문드립니다.,"동일 주민등록 등본상 가족은 아버지, 어머니, 형(40대 미혼) 입니다.아버지 명의의 아파트 A(실거주 1992.03~2019.05),(구입시 공시지가 28,500,000, 현재 매매가 115,000,000)형 명의의 아파트 B(취득일 2019.05)아버지 명의의 시골집 C(대지 585m2,건물 113m2, 가격 3천도 안되는것 같음. 조부모님 돌사가신 후 몇년째 빈집)이렇게 있습니다.1. A에 살다가 2019년 5월에 A를 전세주고 형 명의의 아파트 B로 이사했고 이제 A를 처분하려고 하는데 1가구 3주택이 된다는 말을 들었습니다. 인터넷으로 조금 알아본 짧은 지식으론 시골집 C는 주택수에서 빼고 나머지 A,B는 일시적 2가구가 되어서 양도세 비과세가 되는게 아닌가요?2.비과세가 아니라면 A를 처분하면 중과세가 적용되는지? 양도세는 대략 어느정도가 나올지 궁금합니다.제가 더 공부하고 알아보고 싶기도 한데 비과세, 중과세 부분이 어렵네요...짧은 지식에 마음이 급해서 고수님들 도움 요청드립니다.",2021.02.05,19.0," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910출처 국세청  ",초인,686.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381001375,매매,"['양도세', '양도소득세', '양도세비과세']",,,,,,,,,,,,,,,,,,,['세무']
2861.0,단독주택 멸실후 전체근린생활시설로 신축후 매매시 양도소득세,"1가구1주택에서 2014년 7월 어머니로부터 주택을 증여받고 증여세가액181,000,000에 신고후 1가구2주탯이 되었습니다. 2021년에 주택 멸실후 전체 근생으로 공사비 대략5억예정의 신축예정입니다.공시지가4억정도입니다.신축후 약 15억에 매매시 양도소득세 질문드립니다.그리고 5년후 매매시 양도소득세도 부탁합니다",2021.02.05,43.0, 취득가액은 증여가액과 공사비를 합한 6.8억이 되겠고취등록세등 비용을 추가하여 양도차익을 계산하고 양도세율을 적용하면 됩니다 ?취득가액과 비용에 대한 증빙서류를 잘 챙겨야 국세청에서 인정을 받을 수 있습니다. ?참고하세요  ,바람신,1659.0,매매,37.0,분양,,"청약, 전세",,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381023554,매매,[],,,,,,,,,,,,,,,,,,,"['매매', '세무']"
3855.0,양도소득세 차이가 궁금합니다.,2019. 11. 조합원아파트 입주권 취득2020. 3. 아파트 1채 추가 매입하여 거주 중안녕하세요 저는 현재 의정부에 조합원 입주권 1채와 아파트 1채를 가지고 있습니다.조합원입주권 아파트만 남기고 지금 살고 있는 아파트는 매매할 계획인데요현재 의정부가 조정지역이고 1가주 2주택에 해당하는 것으로 알고 있는데올 6월전에 지금 거주중인 아파트를 매매하는 것과 2년 경과 후인 2022. 4.경에 매매하는 것에 양도소득세 차이가 궁금합니다. 참고로 아파트 매입금액은 17500만원이고 매도금액은 23000만원으로 예상됩니다.고견 부탁드립니다.,2021.01.26,31.0, 2021년 6월 전에 현재 거주하는 아파트를 양도하면 양도소득세율이 44% 적용되지만 2022년 4월에 양도할 경우에는 일시적 1가구 2주택 비과세 조건이 성립하면 비과세 됩니다. ,별신,3061.0,매매,31.0,"분양, 청약",39.0,전세,68.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380045621,매매,['양도소득세감면']," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910 ",지존,344.0,,,,,,,,,,,,,,,,"['매매', '세무']"
2836.0,세금질문(양도세),"[질문] 일시적2주택 비과세문의비공개채택률0%마감률0%2016년 10월 : A아파트 청약 당첨 (유주택자인 부모님과 동일세대인 상태로 청약당첨됨 /당시 30세 이상임) 2019년 10월: B아파트 지분 취득(공동명의, 지분율50%)2020년 2월: A아파트 잔금완료 및 등기 A아파트 실거주 중 ( 청약당첨자 본인만 거주중, 잔금완료일~현재) A분양권 취득 시점으로 부터 1년 경과 후, B아파트를 매수하였고 ....A완공 후 실거주 중입니다.* A,B 모두 투기과열 지구(서울) 입니다. A는 취득 당시(2016.10) 투기과열 지구 아니였음이럴 경우, A또는 B주택 매매 시 일시적 2주택 비과세 혜택을 적용받을 수 있나요?",2021.02.05,16.0," 종부세,양도세 관련 내용 참고하시면 도움 될 것 같습니다.다주택자 양도세 보유세 취득세 종부세 관련 정보모의 계산을 통해 알아보세요. ",고수,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381045659,매매,[],,,,,,,,,,,,,,,,,,,"['매매', '세무']"
3756.0,부부간 아파트 증여세 질문드립니다,1. 남편 아파트 1채 본인 명의 지방 아파트 1채 50% 명의2. 본인지방 아파트 1채 50% 명의 종부세랑 이것저것 따져봤더니 지방 아파트 명의를 제 이름으로만 하는게 이득이라 부부간 증여를 할 생각입니다 지방 아파트 증여시 시가를 기준으로 하나요? 공시지가인가요? 공시지가는 5억 조금 안됩니다 취득세 3.5%만 되면 되나요? 법무사를 통해서 하는게 날까요?,2021.01.27,21.0," 안녕하세요, 심흔섭 세무사입니다.?아파트 증여재산 평가의 경우 기본적으로 시가 (매매가, 감정, 수용, 경매, 매매사례가액) 적용이 우선입니다.?그 중 매매, 감정, 수용 등 가액이 없다면 면적이 동일하거나, 층수, 방향 등을 고려한 유사매매사례가액을 적용하는게 일반적입니다.?평가기간 범위는 증여등기접수일 이전 6개월부터 이후 3개월까지 발생한 가액을 적용합니다.?증여등기의 경우 법무사님께 의뢰하시면 예상 취득세 및 견적도 안내해주시며 증여세 신고는 직접 홈택스로 접수하셔도 됩니다^^?도움이 되셨으면 좋겠습니다.?감사합니다 :) ",중수,35.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380129345,매매,[],,,,,,,,,,,,,,,,,,,['세무']
3325.0,부모봉양 양도세,대구 조정 대상지역부모님 : 2주택본인(미혼) : 분양권 보유부모 봉양(합가)시 1가구 3주택 분양권 양도세는 어떻게 처리 되나요?,2021.01.31,12.0," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.☆☆☆☆☆☆☆☆☆""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910 ",지존,343.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380528944,매매,[],,,,,,,,,,,,,,,,,,,['세무']
2740.0,광주광역시1가구2주택양도소득세2012년5월에 풍암동49평아파트 매입해서5년살다가전세를 주고 직장문제로 함평으로 이사해서 4년을 살았습니다.다시 직장문제로 광주로 이사오려는데 세입자가 살고 있고 전세시기 조율이 어려워서 2019년5월에 송정동 24평 아파트를 구입하여 올 리모델링하여 살고 있습니다. 부동산정책이 바뀔줄 알았다면 돈들여 리모델링 안했을텐데요.1가구2주택이어서 1채를 팔아야하는데 저는 비교적 저렴하고 나중에 구입한 송정동아파트를 매매하고 싶습니다.이런 경우에도 양도소득세를 내야되나요?,어... 150만원에 구입하셧다고 하시는거면 정가보다 15만원정도 싸게삿다고 생각하시면될듯합니다.,2021.02.06,19.0," 안녕하세요..?풍암동아파트를 먼저 양도하는 경우에는 일시적인2주택으로서 양도소득세가 비과세되지만,나중에 취득한 송정동아파트를 먼저 양도하는 경우에는 1가구2주택으로서 양도소득세가 과세됩니다. ",절대신,98636.0,"상속세, 증여세",2.0,소득세,1.0,"취득세, 등록세",1.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381141570,매매,"['검색질문', '통합검색궁금증', '통합검색질문하기']",,,,,,,,,,,,,,,,,,,"['매매', '세무']"
3628.0,매매후 양도세 신고 문의,208 백 구입후 12년 되어 490백에 매도 1가구 2주택 양도세 얼마인가요?제가 셀프 신고하려면 어떻게 하나요?,2021.01.28,26.0," 조정대상지역이면 중과세 되고,  ?비조정대상지역은 일반과세에 장기보유 특별공제가 됩니다.?홈택스에 신고하고 납부하면 됩니다. ",수호신,32673.0,"분양, 청약",5.0,매매,3.0,월세,7.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380241413,매매,[],,,,,,,,,,,,,,,,,,,"['매매', '세무']"
2594.0,일가구 이주택 양도세 문의1. 주택 : 19년 2월 취득 비조정 지역2. 주택 : 21년 2월 취득 예정 조정지역(2020.6.17부터조정지역)취득시 조정 지역 현재도 조정지역1번 주택을 언제까지 매도해야 비과세 인가요?그리고 1번주택이 조정대상지역이 되면 바로 1년 내 매도 해야되나요?,어... 150만원에 구입하셧다고 하시는거면 정가보다 15만원정도 싸게삿다고 생각하시면될듯합니다.,2021.02.08,17.0, 안녕하세요..?2번 주택을 취득할 당시에 1번 주택이 비조정대상지역에 해당한 경우이므로 2번 주택의 취득일로부터 3년 이내까지 1번 주택을 양도하는 경우에는 일시적인2주택으로서 양도소득세가 비과세됩니다. ,절대신,98635.0,"상속세, 증여세",2.0,소득세,1.0,"취득세, 등록세",1.0,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=381291960,매매,"['검색질문', '통합검색궁금증', '통합검색질문하기']"," (미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.?☆☆☆☆☆☆☆☆☆""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.?출처 국세청https://453010star.tistory.com/910 ",영웅,176.0,,,,,,,,,,,,,,,,"['매매', '세무']"
3768.0,"1주택 1분양권 양도세,취득세 알려주세요","A주택 - 비규제지역, 2018.1.취득 후 2020.12.23. 매도(등기 이전)B주택 - 2020.7.말 매수 계약(부부 공동명의) - 계약당시 비규제지역중도금 지급 후 대구조정지역 지정2021.1.15. 잔금 및 등기 완료C분양권 - 조정지역(대구)2020.12.30. 모집공고2021.1.20. 청약 당첨 발표2021.2.1.~2.3 계약<취득세>1. 저희 경우 1년 내 2주택 매수라 일시적 2주택 비과세 혜택을 못 받는다고 하던데 그러면 B, C주택 모두 취득세 8프로 인가요? 아니면 이미 등기친 B주택은 1~3%, C분양권은 8%인가요??<양도세>- A주택은 일단 1가구 무주택 비과세로 양도세 신고(매도 당시 A주택밖에 없었으므로) 했습니다 - 저희 계획은 C주택 입주 전까지 B집에서 거주하고(3년 실거주) C집으로 옮겨 2년 이상 실거주할 생각입니다 이럴 경우에 2-1. 둘 다 양도세 비과세 혜택을 못 받는건가요? 2-2 아니면 B주택이 기본세율 + 20% 양도세이고 이후 1주택자로 된 이후부터 C주택에서 2년 실거주하면 C주택은 비과세 혜택을 받을 수 있는건가요? 2-3. 아니면 B주택은 비과세, 2주택으로 취득된 C주택이 기본세율+20%가 되는건가요? <부부공동명의>현재 B주택이 부부공동명의인데 C주택도 공동명의로 취득할 경우 취득세나 양도세 비율이 달라지는가요?",2021.01.27,41.0," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910 ",지존,344.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=380119606,매매,[],,,,,,,,,,,,,,,,,,,"['분양/청약', '세무']"
3953.0,아파트 비과세 질문입니다.,안녕하세요. 요즘 부동산 정책이 너무 복잡하고 그런데요.제의 경우 이게 비과세인지 궁금합니다.1. A 아파트 18년 7월 매수 및 거주중2. B 아파트 21년 5월 매수 (2주택)3. B 아파트 21년 7월 매도 (과세)이 경우 다시 A 아파트만 남는데요. 이게 B 아파트를 매도한 21년 7월 이후 2년을 더 보유해야 비과세로 알고있어요.그렇다면 만약 A아파트를 21년 10월에 매도한다면 최초 매수한 18년 7월 기준 매수가격에서 상승금액 차익만큼의 양도세를 내야하는 건가요??,2021.01.24,16.0,,,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40201&docId=379856330,매매,[],,,,,,,,,,,,,,,,,,,"['매매', '세무']"
7227.0,지역주택조합 분양권 + 신규 아파트 매수 시 2주택 적용 및 양도세 달라지나요?,"지역주택조합 분양권(17년도 6월) + 신규 아파트(20년도 6월) 1. 지역주택조합 분양권은 입주권으로 안보니까 일반 분양권으로 보면 되나요?2. 15년도에 지역주택조합 가입, 17년6월 사업계획승인(비조정지역), + 20년6월에 신규아파트 매수(매수 후 조정지역 됨) 이 상황인데, 21년도부터 2주택으로 적용 되는건가요? 2주택으로 인정되면 어떤게 바뀌나요? (보유세, 취득세, 양도세 등등) 새로 구입한 아파트는 22년 6월 이후 매도 예정인데 양도세 비과세 적용되나요? 지역주택조합 분양권은 3월 일반분양 후 매도 or 홀드예정입니다.21년도 이전 취득 분양권은 적용이 안된다는 글들고 있어서 남겨봅니다. 답변 부탁드립니다.",2021.01.29,48.0," 간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.☆""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.https://453010star.tistory.com/910 ",지존,344.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=4&dirId=40203&docId=380313193,"분양, 청약",[],,,,,,,,,,,,,,,,,,,"['분양/청약', '세무']"
8648.0,3주택양도세,A아파트 2020년2월에등기했음(등기할때비조정지역)지금조정지역지금 세입자거주B아파트2021년1월에매수해서 2021년1월에 바로매도(살때도팔때도조정지역)C아파트(지역주택조합사업승인난상태)2021년도2월에 매수지금 비조정지역이럴시에 b아파트를 판상태고 a아파트를 언제 어떻게팔아야 비과세가 되나요?,2021.02.09,18.0," ?■간편한 부동산 양도세 계산기(미리계산_모의계산) 사용하고쉽고 빠르게 부동산 양도소득세 확인하고신고 하시기 바랍니다.""양도소득세 간편 계산기""알아보았습니다.양도세 이 정도 나온다.?https://453010star.tistory.com/910 ",초인,713.0,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60223&docId=381417480,등기,"['검색질문', '통합검색궁금증', '통합검색질문하기']",,,,,,,,,,,,,,,,,,,['세무']
8653.0,2021년 현재 3주택자가 1주택 매도 시 남은 주택 일시적2주택,"2021년 현재 3주택자가 주택 하나를 매도 시 남은 두 주택이 일시적 2주택에 해당되는 경우 보유기간 2년의 기산점에 대해 의견이 분분하여 다시 한 번 질문드립니다.■주택보유현황A주택: 2006년 취득. 취득시 비조정,현재 조정지역B주택: 2020. 3. 취득. 취득시 비조정,현재도 비조정C주택: 2020. 6. 취득. 취득시 비조정, 현재 조정■질문C주택을 2021년 3월에 매도시 A,B는 일시적 2주택에 해당되는데, A매도시 일시적 2주택 비과세 혜택을 받기 위해서 A를 2년 이상 보유해야 되는 걸로 알고 있습니다. 그런데 2년 보유 기산점을 A취득일인 2006년부터 기산하는지 아니면 C양도시붙터 다시 기산하는지 너무 궁금합니다. 어떤 세무사님들은 C양도시부터 기산한다고 하고 어떤 분들은 취득시점부터 기산한닥고 하고. 국세청 홈택스 모바일 상담 코너에 질의하니 국세청 답변은 A취득시점부터 기산된다는 답변을 받았습니다. 도대체 뭐가 맞는건지? 명쾌한 답변 부탁드립니다.",2021.02.08,15.0,,,,,,,,,,0.0,0.0,0.0,https://kin.naver.com/qna/detail.nhn?d1id=6&dirId=60223&docId=381374446,등기,[],,,,,,,,,,,,,,,,,,,['세무']
